rec_id,stage,public
W6pjsUzcey,W,False
A3rOGHGv76,W,False
VeCYKsJhgu,W,True
rpVKkKhMir,W,True
vZ1GqwxQQI,W,False
gJFAx8hkFs,N2,False
7jGfIxrdi9,N2,False
1PeILZzr5E,N2,False
Mhl4351a0Q,N2,False
t6clHuAETf,N2,False
lSOLVtdqJ9,N2,False
GHNHIj6Qkj,N3,False
jZbFJ8TFA3,N3,True
4GEKxJi8V2,N3,True
UIBCGWBH3C,N3,False
2OkoiHMV9p,N3,False
Kfw6GiTJ0Q,N3,False
SgQUC6RSj4,N3,False
uo8QKpTam9,N3,True
1ClddANqsN,N3,True
wJu5UoQ6tK,N2,False
mNtAtwxWyj,N2,True
Z8KedfYLgc,R,False
vZFEpM6tha,N2,False
6DRPsdWyXL,N2,True
i1tnCYclKd,N2,True
fIjdiNZSli,N3,False
PKNwNCItT4,N3,False
uMyR7jBKhq,N3,True
oTwBTKoeXy,N3,False
Gk9AVN9XXf,N2,False
ngJA02Slah,N3,False
u9wHY17lVe,N3,False
fQ1SMgxt0y,N2,True
0vMMPJ7jZp,R,False
Ng3jy51mSc,R,False
kRwYxu0l9A,R,False
YgWvmeLm5m,R,True
yEvlS792e6,N2,False
UBINpuKTvH,N2,True
SJoBRDO9Nt,N2,False
Weg44Haw33,N2,False
izXHj3dTpY,N2,False
tivrhabxoX,N2,False
w3sVnP1Mv1,N2,False
oLMHNPEyH4,N3,False
8w0peFCKq7,N2,True
R6EB54DPYz,N2,True
ViASPTECP5,W,True
nfAe3x5yCt,N2,False
ezNeURoLgQ,N2,True
aGDTjLvzLI,N2,False
0zKcdDTkcI,N2,False
3gEbTiEr9b,W,False
KyXnta7GpU,N2,False
gCQ63T9U3X,N2,False
jgiCAbbI8f,W,False
WFtGNCyYi9,W,True
gjBNNAW2XK,W,False
DLp19xlz59,N2,False
qCi7eLPjh2,N3,False
F9GPGardiD,N3,True
xgy7hF0aHw,R,True
2W0pSDh29t,R,False
Y5Dl2jKK2g,R,False
4CFz82m7BM,N2,False
FKRq17tXXD,N2,False
msLRIDvbgx,W,True
x8K9Bidk6g,W,False
g2p2n9AOR5,N3,False
qTUu7SlXTW,N3,False
Oq92B1CNAs,N3,False
D0ghjQHMhE,N3,True
hTIO7Wfr8z,N3,True
xcxs6LqGoT,N3,True
xPoLlZ50k2,N2,False
j6HulY7PeQ,N2,True
Pu1iolERzs,N2,False
rsTUIbaT0J,N2,False
eD0yghstNg,N2,False
LIiNVg7y1O,N2,False
YgqrHUXSGQ,N2,False
g6U32g5P7n,N3,False
b6ATjjN5L7,N2,True
NT2IUJhPJ6,N2,True
Ii8tiS1XtS,N2,False
XvkCp19hxN,N2,True
3M27UAOiQB,R,True
RVHZHcwH05,R,False
1LmvXAb6qg,N2,True
GcVbShI05o,N3,False
89YeU7MhH7,N3,False
FXP1L2EFtL,N3,False
H6LcRG8EWU,N2,False
QCQJlu1lIW,N2,False
G6vsiwgv9n,R,True
9rLr9tKt90,R,False
kBQVI7uPrF,R,False
QrR99H0G2v,R,False
GqWs9N9Min,N2,False
ZuGjxvjwn3,N2,False
Kp6xFJ89tH,N2,False
A3EZ5QwDU4,W,True
3ZlTB2sEqq,R,False
ntAMQR0DuE,R,False
SSi5koRSnH,N2,False
XdBNX9OiuW,N2,True
U88WeEmgbY,R,False
mtoyKMZc3s,R,True
LZYilOH4wt,R,False
TUSEvuePZB,R,False
Sbn1QO8fR1,R,True
QqEcSMl0Ca,N2,False
gw7UmGyt6m,N2,True
ZHJ353J7id,N2,False
Gip6Cu3iRa,N2,False
U5vgACe0mk,N2,True
ZPGWdkXkLS,N2,True
rFuTxhcSMF,N2,True
5VdaBqF3vt,W,True
C66Z4vZs6n,N2,False
wvgLWJDWlb,N2,False
hrI8ccXavw,N2,False
NKyG2dFL7U,N2,False
4hBzwsRVTV,R,True
zTUR2n8a5z,N2,True
WXX0at1APk,N2,False
S2kH41XXv3,N3,False
ZFlNbVJIU7,N3,False
T883nRc9XU,N2,False
P9FP3kRI2W,W,False
qtxuyGGSjU,W,False
3vb3cALudq,W,False
74KijBPiSx,W,True
rurNNLoJCf,W,False
bi4SQQ8orz,W,False
ok1jg7Ez6F,W,True
8539wQn6Hp,W,False
VtAPkllNB4,W,False
NCNuLpjuvD,W,False
IERVwY0iB5,W,True
ZAPYKw9EPP,W,False
WTo6puREld,W,False
pBLFpvIcCh,W,False
gbbdhfJanA,W,False
eQ5MF8nr7j,W,False
VRwe8uRBMg,N2,False
ajRCsU4XV7,N3,False
B6P1v74ZV6,N3,True
JvbZFSQmBo,N3,False
LHrIremKlC,N3,False
oRVzClUvFN,N2,True
TpaNbGzjEx,N2,True
qJEd9jF3BJ,N2,False
QxkYh4xF1x,N2,True
xSoK4XjTvw,N2,False
zD03aKUu1o,N2,True
Q53idf8xQD,N3,True
79p7EKrYzD,N3,False
oIMal39Ql6,N3,False
CIH2jkLdnd,N2,False
Fk9Ubzq0fJ,N2,True
xiCjtJOm3Y,W,False
DEx95tQD5s,N1,True
DWN9VTv2bl,N2,True
oT5hzXHWiX,N2,True
PKIcugkSG6,N3,False
2TwXmkNtGG,R,True
YZzcVgjqjq,N2,False
dLxk5sWVvm,N2,False
1u1q5L9wT9,N2,True
hGvXbcv6A9,N2,False
8Kwl2e08bq,N2,False
hvxr2iNhPh,N2,False
lirP7vzWUi,N2,False
eTPjWMN3Ju,N2,False
aefXlX2mx2,N3,True
dERVqOI2MM,N3,False
Tq33XT723v,N3,True
t9TAjONKVP,N3,False
kxsBJ238iF,N3,False
jg1BuTYq3y,N2,False
Nv4LsnE8nt,N2,False
WARf26htaF,R,False
FsotuHLRxq,N2,False
vlhPcbEEcy,N2,True
kUeFPZjeWY,W,False
LZkiYFdsDK,N3,False
l4nsA8CSGL,N3,False
bcl66bR1jH,N3,True
2DGco1ZJLV,N3,False
QJuk3PdOMA,N3,True
6Lx3c3W5X9,N3,False
wIhrJ4UpLY,N3,False
DxRqIow3pI,N3,False
WmKV5ymA2R,N3,True
Xix9fcxR5d,N2,False
DmqHPmVRDS,N2,False
L9S7Vrh3eE,N2,False
2V2VigDVh4,N2,False
yqLg6Mbq6J,N3,False
wuOYfl6blz,N3,True
CWfWYGNs69,N3,True
E5ObcIdT6U,N3,False
MIYmYj8NBI,N3,False
kkbRJ9kWcF,N3,False
UQueI4VicT,N3,False
YKdefLLOC6,N3,False
AMYQJ2WUdp,R,False
KC1AnX6ccj,R,False
7CBlypfLnG,N2,False
smUN8jW9S2,W,False
fNTmuCNSzW,N2,True
7fKKaocLd4,N2,False
QScFONI9Qh,N2,False
ocd4vngEvS,N2,False
2VDHW2RwIp,N3,False
p6K4lZJQ1M,N3,True
e2ulAr55Ln,N3,False
9GVwiMKqD8,N3,False
gcrpkGA5Eu,N2,False
8vCjzoo99k,N2,False
3PCRqLoftU,N2,False
s2D8oUkq1C,N2,False
hrZmF1xdlz,N2,True
7sb3vKBWwC,R,True
7aMXWHBjee,R,False
W87V786daz,R,False
oycIvPIJiG,N2,False
o6RA2fGN5w,N2,False
0MLsDsKd2G,N3,False
9lrDZ854Vm,N3,False
qlwbPcyvaA,N3,False
mcVBlc5URE,N3,False
QGiBoBTz5Z,W,False
OgJjVzSAhk,N2,False
w7pWLQsN2v,N1,False
uNcM8W1VHh,N2,False
Yk2Xi0UsLT,N2,False
c7XkKysuXF,N2,False
tDi8AE8bTU,N2,True
nZkFXY4PM4,N2,False
i6TYzN26st,N2,False
6KtYxeFBGF,R,False
ZnVImWmqob,R,False
gLPbWk0l5I,R,False
SFCUCGY21M,R,False
sUSRnNRahk,R,False
3sl24tXoqZ,W,True
izAADWAHAm,R,True
5YegKAkbRN,R,True
J2Y757cbGX,R,False
UKc3mhnscA,N3,True
rKCBPWOobF,N3,True
YBiTnEgk2B,N3,True
0Z8eqBQHI1,W,False
b6oTpPpb0a,W,False
tbasTm94KN,W,False
KLkTgbJ6dZ,W,False
12JuhZiNTI,W,True
Qj3xPsCTY6,W,True
Fdzm5ZHK7g,W,False
1rWNCO3QNf,W,False
r5WW3WNSFZ,W,True
Gjd9iPzTj8,W,False
DvNskXWMBE,W,False
p05XPL3fNU,N2,False
RhijotPwKg,N3,True
AGRXMXLFbN,W,False
7qIEPhtmA4,W,False
gIRZ8Pisbt,N2,False
4DQl2c2vwu,N2,False
H3N6C8W1l4,N2,False
xjdIaywh4d,N2,False
DPf5hIPUjE,N2,False
YnGcwbDmu7,N3,True
QpQsUXeVM6,N3,False
sIP3hXTTOU,N3,False
MQFVfT1XQB,N3,False
hQNGM34ioG,N3,False
BUxMgqBnH5,N2,False
IbKD4tHK31,N2,False
8Eg3HIPk7L,N3,False
E4Ypz4Dan2,N3,False
U5tFffLvkY,N3,True
idksamqakC,N2,False
PD85c7Pbkp,N2,False
TaTWp0Iq5u,N2,False
eqND7ftgwt,N3,False
woUxqnJPUn,N3,False
tYPo0FN8Sg,N2,False
QhTxTy9JDt,N2,True
irxJNazQCE,N2,True
xF8DaoqCS7,N2,False
U9TGm0LIDB,N2,False
B0nmFSAHpM,N2,True
otecgvEOdt,N2,False
W2StQGUkgf,N2,True
uOO3bLxUnw,N2,False
uGmbvqjgMN,N2,False
PCzvIhrgcI,N2,False
bJPLx6m3Gk,N2,False
wCbb5RV4En,N3,True
NET3racSRc,W,False
Wd0uCnlFQ5,N2,False
vPCIWVwgUc,R,True
pSgOhJBzuk,R,False
cHDWo5hNot,N2,True
5kJzl4szor,N2,True
S1GPZpZpUL,N2,True
o515Ra01E7,N2,True
q2GqAkUfzo,N2,True
96GdJT4q5D,N2,False
VI56T3lv8k,W,True
PiOGhjZE0P,W,False
BlGJhrJrFI,W,True
BhciWGLUUf,N2,False
NnyjR8knRP,W,False
l5kn7BuMD1,W,False
aO4PUbV24C,W,False
DRdu18KZDl,W,False
CZetpjS246,W,False
ztxTm40lOv,W,False
RaN0OREuJh,W,True
z1oFf4QteU,N2,True
yqWOU95u8z,N2,False
XZ9JWIArZA,N1,False
hoEgpBQdnf,N2,False
DrZn1oVrUD,N2,False
5Iy1in581R,N3,True
mYYYrnkcce,N2,True
GLh1mPboyC,N3,False
uQF0BGWHFR,N2,False
5IXH1TixVf,N2,False
tLXwuK7EF6,N2,True
bZXNkSPtAQ,N2,True
ukXiHwlOmE,W,False
X8AiYMvfhO,R,True
WVpyXFJr9e,R,False
ZWbYs7ROPy,R,False
BKyB9piUGj,N2,False
4emIlgoemc,N3,False
9eHKa59pg4,N3,True
kVhTdQT6ak,N2,True
NfaT9GQRhJ,N2,False
WL7UrA1Gv2,N2,False
oC64makeQ1,W,False
HBf8c6DQfx,N2,False
MqZetyvIKN,N2,True
5b7AsbpukY,N2,False
VTqv0RpJN5,N2,False
CKpBqTVRDU,N2,True
Hyugp97CE1,R,True
24PPCcMSds,R,False
BcOPewKmgk,R,False
yM7EhQvuDx,R,False
rdlXZuOJZz,R,True
Sm6yXw1a5A,N2,False
D6hUqFjxpl,N2,False
j0bhzEBcy3,N2,True
0ZHo9wcG65,N3,True
oCewm9dOck,N3,True
xi5dmNjQuB,N3,True
1daxyduexw,N3,False
OfXx0kjwe6,N2,True
pWJj1AQqAU,N2,False
GxH14jHC45,N2,False
mVtzAA6cNX,N2,False
Nx8qOLMmFt,R,False
Su0Aqs6phz,R,True
dosJmBv2Bc,R,False
zdkR1eFObi,R,True
Ftb55JJvDX,R,False
OWing7YuOw,N2,True
pT0HOYu81Y,W,False
NiRcwuVYoG,N2,False
42OiO17BAi,W,True
uul9SnL6JK,W,False
cfu0fcHqt0,N2,True
iaUKEwTtYE,N2,False
VlmEmXHbWU,N3,False
8QnPoV6FTt,N3,False
JYzeOojf6b,N3,True
2C3MXUobsj,N3,True
R1zLuOn5Zb,N3,False
YeHVibivdU,N3,True
gF7EYsg9iG,N2,False
bCjbTLAVOe,R,False
dvT9V2RzaK,R,False
Uxaxuy6hNC,N2,True
9Kl2SxSnt7,N2,False
lZsLmtEnGC,N2,False
XUN2C7WA6Y,N2,False
WorfOMkgyo,N3,False
ui5fVDcUPL,N3,False
2sNsYsmsDy,N3,False
fWDulE4kID,N3,False
zI85CzugP1,N3,False
i60TciJUJV,N3,False
cSIQgdiShJ,R,False
FIeZR8LNDM,R,True
HTsFvrpBdg,R,False
pyFPUpifVF,N2,True
yYJJMUevlq,N2,True
tRGyPBxah8,N2,False
TtFZuNIPxe,N2,False
HgrV4qaPtd,N3,False
Tbu5jthQo4,N2,False
JJobW2VjxU,R,False
OjwbJg5Sqn,R,False
VNxLBE379F,R,False
k9nS8Pz2h9,R,False
rD34CzEMlA,R,False
C6PwR7jNOk,R,False
sNWPflqGI8,R,False
v4eAyv2NrR,N1,False
yqjqKg8oYb,N2,True
JgQZDEhVSe,N2,False
xrDgpaPO3P,N2,False
Znl6b5OXyY,N2,False
X8xDGf9oeQ,N2,True
OoxskYuSRB,R,False
pi9bFov0n8,R,False
JZiFao0Qw9,R,True
TBQ64NHlTg,N2,True
ue1Xf4Jiai,N2,False
5Bk3M7AO6a,N2,False
TUFeZrXE8z,N2,False
l9Z0z36raB,N2,False
jFgCq1atwu,N2,True
x0rNJk7nw0,N2,False
FETxzyM55W,N2,False
1p3dJOpp9q,N2,True
rK8uOHX9Zz,R,False
qb5rNvQZwK,R,False
Y9FvsyMv5W,R,False
s64w5uDKX3,R,False
am9zPLerFf,R,False
ZfxUOeBK0s,R,False
DK9FQOZy8T,R,False
CvWKH5KQNk,N2,True
zRIbleH34l,W,False
wrcUuqIuoT,W,False
tDQCBHIR78,W,False
3QpDO05Vni,W,False
p6CCx1MBAz,W,False
eO3R4OD5g5,N2,True
Xfr6rILXLK,N2,False
qwkwVxoKZR,N3,False
az8C2ay8eZ,N3,False
qInDRkkI7r,N3,True
51VpN8fJt0,N3,False
ld2Rq4yExI,N3,False
xaVEH8xAgT,N3,True
AyFqwK61kP,N3,False
uxAIa4mM3x,N3,False
0wGGjSp6Ds,N3,False
BnBQt7faNO,N3,True
JNAlqBysNy,N2,False
4SCzl4huzH,N2,False
AekXaHO6YV,N2,False
r6961V4gVe,N3,False
YLH5U1EaNe,N3,False
Qo2WrpzxW8,N3,True
NeyRwDrBzx,N3,False
vkHuLGJLgp,N3,False
Y2IFNaetb1,N3,False
iaMuTNBmse,N3,False
1w0sN4tD7d,W,False
v1VfN9gF54,R,True
LcAhelUhln,R,False
7Rd2wdFlyN,N2,False
B4gGpp98Mn,N2,True
ytbr1cVA74,N2,False
Z7LaZhR4WI,N2,False
3CF5uTu26e,N2,True
0jr4A4nPAP,N2,True
m5s5AAezEg,N1,True
5TQZ6hs2Kc,N2,False
crQ23yh0Uz,N2,False
TeMBgmu3fD,N2,False
1faJSjmXVi,N2,True
kHgogSLlkH,N2,False
UzqprS9O1u,R,False
pGxgEai5vf,W,False
r0rEMzTQwH,N2,True
9UfJLcdBRm,N2,True
KR8ugr9eFm,W,True
24Qy7SX7GF,W,False
bM3PjZg7Qc,W,False
UfyDTgMeQ4,W,False
muMpru3iH7,W,True
UvkXUDFt94,W,False
PFliT4SZ5a,W,False
BpcYFXzPku,R,False
fhcbXfbha8,R,True
tiffo4zA24,R,True
oT1PB84TPb,R,False
Wf5ex5yHjF,N2,False
EfepcTOm4X,N2,False
ytccgTK2Fa,W,False
HUneu7hR4k,N2,False
l8jFsnxgwS,N2,True
UpUdks94aD,N2,False
UPzYQhJnHA,N2,False
1JKIaPKUJD,N3,True
g6D1FoMo72,N3,False
YhXfYHf9BE,N3,False
Tj1Smo5biQ,N3,False
NXlVoKDGmw,N3,False
cpyKhDQR0L,N3,False
M5j6AI1iDl,R,False
fLnvWl3xar,R,True
aewSTEgmNc,R,False
RAtVnONBmw,R,True
5LtdYHuVrO,W,False
ynUGNMxPYC,R,False
VE4tSEnevK,N2,False
bNLnembFtQ,N2,False
8tq2FTldt5,W,True
p5Cj0Lyido,N2,False
k3xrFPLtBB,N2,True
JuQErOV6v5,W,False
qaMW9TdzH6,W,False
ZcE39GzPg5,R,False
d61tZXDGSx,R,False
v8MY724Oyo,R,True
xMFWoiJzbN,R,False
FrWvqYT6ly,R,False
zimeoPSUhA,R,True
iytcFffKNN,R,False
27lvS001mA,N2,False
k6CW3pIx3E,N2,False
UvG6gqHyIl,N3,False
sjPBkfck8H,N3,False
qfxdnlNmK8,N3,False
L9JLnRedcO,N3,False
yMPx78qv4Q,W,False
Vi0gfa6XDf,W,False
qBI361Kv1o,W,True
e7Z549Ci7Y,W,False
MfuVQQ7j1j,N1,True
Vb1AnKCHPR,N3,True
CT3Xv8QlaH,N3,True
CXZkRUJCD1,N3,False
wCHVbhf0X7,N3,True
HJrUgH6feB,N3,False
TdD5MK7oRp,N3,False
jrAN4eqbUF,N3,False
0z8aQilLBx,N3,False
Y72kQYlagz,N3,True
FmaQn6CCH0,N2,False
6DRUxaSj5k,N2,False
geVC0HuoUj,R,True
OqKl5GK3Uz,N2,False
YK6MCIK0b0,N2,False
FDXUuEGf7j,N2,False
jxOli3y0Rf,N2,False
sja0ZReE24,N2,False
vkkWPrNEX0,N3,False
bGcuZgrQ6c,N3,False
EusEe7R6eu,N3,False
9po7uFjy27,N3,False
sWWEv2n23W,N3,True
zvuBOhZen7,N3,True
0AK2RqLJD1,N3,True
5EPiDnioBR,N3,False
ChfM9OF3FI,W,True
m3ofbdjEi2,N2,False
udaqqkpySN,N2,False
qsBsTo42N5,N3,False
33HNBDSIxI,N2,True
gmRRcnPHvS,R,True
C0s5ClX1Az,N2,False
DsRddtNqyv,N2,False
ZSIXtqUOlO,N2,True
KhPygQGJ8g,N3,False
lmjIxF59zS,N3,True
IGEyJVt2mF,N3,True
fMi7W5at7X,N3,False
CHQY1OMmQJ,N3,True
aXGfcrseU2,N3,False
bjec0m9h4E,N3,True
Bt0EuWHUD0,N3,False
K4eDvXYspZ,N2,False
s9dq6slAa0,N2,False
M7ZDtJ80GI,N2,True
XJue1656io,N2,False
7yHL7ZZZTv,N2,True
NxQYKZwHbl,N2,False
aJh0QSBcBb,N2,False
RpYtqcmj6B,N2,True
ookWD3Dfqs,R,False
HP9AOGK0A0,R,False
AqHWYwJSDz,R,True
drpGFxTYgS,R,True
Q81WUzqtZD,R,True
ncSc8up0Xa,R,False
MDYGNMLyPF,R,False
JvByNW4m0t,N2,False
DRxat2nzsv,N3,True
1oDCC1gwlg,N3,False
xdOHq74CfB,N3,False
Ro1D5F5EOj,N3,True
OSJz7hCC3E,N3,False
IVRFGSTc9A,N3,False
mM40ojHoAS,N3,True
8iW8kcDjIk,N2,False
OYHs8LeBU8,W,False
Z56yqP0y8b,W,False
4UDOmjrgga,N2,False
4wo0069uB1,N3,False
stkhGeJgVc,N3,False
FTJ91fhQ2P,N3,False
WQEgqppLd1,N3,True
JEjEhceImN,N3,False
BWu9fNKfeE,N3,True
j0mymh8Ztq,N3,False
JXh4uGAzpD,N3,True
dUASuSDoK3,N3,False
a7gZThqsz6,N3,False
g0ArT6XmrK,N2,False
sd69gbNEfh,N2,False
T8v9Niwe3w,N3,False
TpBifjpl6Q,N3,False
SKvCG7UVB5,N2,False
aVmObdsHgf,N1,True
VhOm3Z5oe4,N2,False
oNKs9EDT68,N2,False
sSiIT7E91s,N2,True
Uimkh622JW,N2,False
qAJkbqTOXm,N1,False
C8yiCtguc0,N2,True
37tBpXLcoc,N2,True
kSQ2grpcsa,N1,False
c2Zjeh7ONH,N2,True
aEjYES88qt,W,False
VuqVVpHFkA,W,False
36vlqjoPrP,N2,False
HStN51kaUp,N2,False
6U7Ndu7Zuc,N2,True
cOSRGTIC1z,N2,False
o24oSdGHk4,N3,False
22nOR9J0Qy,N3,False
ztYHKiKSU1,N3,True
ff5aC29afP,N3,True
Ukr4RNuKIV,N3,False
slpcWFanr7,N3,True
BA9PdLTlCT,N2,False
tJSplMkjwW,N2,False
a2MmwCeKBb,N1,False
3I0N6KcGtq,N1,False
ExsFPTWtQg,N1,True
efC50kXnc6,N2,False
HNyb6piihP,N2,True
Y0aK7ibYDm,N2,False
8VTDeMOtaW,N1,False
iksYqfSfKx,W,False
nWZ7mfnaPp,W,False
mdriUk7cou,N2,False
cUNP9d3ZYC,W,True
jx3XW38a5s,W,False
MdAWnlvgO9,W,False
1Xjcb8ogQl,W,True
tQEzaoMFcZ,W,False
zSDk75sIPk,W,False
wJFlg8gjTg,W,False
idULHlDMmX,R,True
3eXeECQnsZ,R,False
WL2UKGDzoW,R,False
qXgBjA6t3D,N2,False
g8m3uEy4f2,N2,False
8Fd9WP6Dy8,W,True
U9hDYsjslp,N2,False
BmFRUK4ojh,N3,False
SBB5oaC4Ol,N3,False
dRPoqw7vZ5,N2,True
4bVNcNR1Y3,N2,False
PFjzuf22DW,N3,False
wVzrPNAHy2,N3,False
LyqSh2m622,N3,False
pAIh3MXzIX,N3,True
qUWkVr36LD,N3,False
fNZLwBe6a0,N3,False
OhIdRavcWv,N2,True
LyGgWQXrWF,R,False
JJvnT9jfh8,R,False
t5knjaV3hC,N2,False
zxXj2yawuf,W,False
QinSweNsWh,N2,False
9AO0Gypkt5,W,False
JzdB1ikGB8,N2,False
25wIF6VWdL,R,False
ZgNExGuWYj,R,False
QxzsZuy4pl,R,False
bzD3w7mv8w,R,True
pDK5KTSRDO,N2,True
6pDkuLauz7,N2,False
R9nHMN9stl,N2,False
4qaSgknzZV,N3,False
kvxEk6yIf1,N3,False
TEb1fNOZDV,N3,False
j47I2yMhvF,N3,True
aZUG6yiGsf,N3,False
uk4Wm32ouP,R,False
9wntJDahno,R,True
Uz68Qijbdm,N2,True
X2YAj8DEnD,N2,False
ec6WvZyd46,N2,False
5ceaKfJAqZ,N2,False
s8qKzBbLiq,N2,False
vwnfbQDddi,R,True
8FKjLpqWJ9,W,False
5m5FuWm5ml,W,False
C2KuvVeIh9,W,True
OgtQhwTd5W,W,False
QjtBZPkV2p,W,True
uZsMkJLLf6,W,False
AwKpwEsTlj,N1,False
QlDqK0Kvxp,N2,False
BISYwL1g3F,N2,False
qWoQ4gHzhN,N2,False
ls92SkUgBm,N3,False
1JHjLPhtcZ,N3,False
JmN69l5FFe,N3,False
IHXxuxBxgk,N2,True
QH8OWS93pm,N2,False
u0mhHFi2PA,N2,False
ufdVYKUMyE,N2,False
ch63mwLk0T,N3,False
4WACCusciv,R,False
iMG6KsowyO,R,True
Vke9HLlU1w,R,False
6v2Rx2F9vM,N2,True
wDSVouJVJS,N2,False
AEsjMenyYq,N2,False
Qsy7nHoVyb,N2,False
5tS7DsVpVg,N1,False
urA9sFvcpe,N2,True
rKcKEv2Fic,W,False
faY3gmxoNM,W,True
xacIH2UG8M,N2,False
bl14bcLMyN,N2,False
Vm1QlVOcA7,N2,False
z3y78kvY3j,N1,False
kI1XaFedf2,N2,True
lGjs3tgQLL,N1,False
DFiJJJieZO,W,False
luhIuPYJig,W,True
HxHzsxuyVk,N2,True
7leNy7MBEh,W,False
6W5Hy19Jje,W,True
bQ2w4XDldz,N2,False
iE4aBkj73x,N2,False
FvCbRwDXCS,N2,False
CP2ynLhO3V,W,False
PnHXTRGPcI,N2,True
kcuOmAJoaL,R,True
zXNgMb7lr2,R,False
5sgjZvgUTG,N2,True
5X7DyvgJhx,N2,False
1Mmx4KwZ2U,N2,False
NeDdaW4C1R,N2,False
OX31c4vfmB,N3,False
OlKJpGn3BF,N3,False
e9PZD5wmqC,W,True
UDvKimyKXN,W,False
e57jhln6T5,W,False
LSA4RLykP5,W,False
Bz7PhMlJo0,W,False
xBKiXI6xN1,W,False
kFynV9ucm4,W,False
Kt2Wg6JkuF,W,False
d0VL7e54cT,N2,False
H5EdR7oQ4u,N2,True
mBIrLdTrVj,N2,True
K6BCq0BjKt,N2,False
OsCrvgFLn1,N2,False
Dwl7KsJhQJ,N2,True
pCTTsj6KxM,N2,True
hdcf6YqYSq,N2,True
heOJ51DfNB,N3,False
8DPHlmbNTl,N3,False
RU9DIxBCVE,N3,True
LY9nR5IAYn,N3,True
ohdPdlOwxz,N3,True
kEsqIlTOZU,N3,False
6u1c9xPeXq,N2,False
igwlMYQ7u9,R,False
yZe44M0ItF,N2,True
f4BjzGxNjh,W,True
KFnz6OHNBj,W,True
8dApNQ0PzR,W,False
3AQP0e5slF,W,False
deeXwJfgde,N2,False
m4zeLdPJV6,N2,True
tWIRDtDsky,N2,False
JI5AK7NIiR,N2,False
ZbSvSvWp1P,N2,False
28MWaWoypx,N2,False
VnlIV5qjxL,R,False
UWwczKwnkP,R,False
Sgv6Cmozd7,R,False
KH8HrzYRAZ,R,True
5W4dyb8ARk,R,True
ZyfSfs0aGI,N2,False
tUJFRoi4cY,N2,False
JasMaIxfzB,N2,False
80z5luxfpp,N2,True
M3mle3Y2Yo,W,False
RqtV7vUSaf,N2,False
KIiobvcyXm,N2,False
oIrArIilCE,N2,False
XbQaQlgIfP,N2,False
u6YdrYMjJS,N2,False
dK7M4Bx1ao,N3,False
S3qCyT4uF6,N3,False
HbLL4Y20Oz,N3,False
GPhfMYYZPp,N3,False
qDXZLMUxz3,N3,True
4mljoatHdw,N3,False
nzHlzYOHMN,N3,False
7j7tYwTdFS,N3,True
QmWrvucAjZ,N3,False
mWCL4INhHZ,N3,False
uOe4W2Owhw,N3,False
Gemut9auhM,N2,False
2CodgrPXUh,N3,False
7Vr25XhIbK,N3,False
CWLQHrnaul,N3,False
mY7Sy3N7JG,N3,False
kpuWzJbXuR,N3,True
BGpZ2Ci1Wi,W,False
pkNpQ7FbpK,R,False
8F5VDEqjUb,N2,False
G36PXDvVkJ,N2,False
eMIDll8uBp,N2,False
S7BhCfb4mz,N2,True
7GH7Bt3A7w,N2,True
YN9lUgb5DC,N2,False
wLhn2Fk0HC,N2,False
UbfIQYfk4D,N2,True
vZZOq3P8FP,R,True
I6LM2S5Ar9,R,True
vCZ30Ub7YF,R,False
w2iODRmEDK,R,True
iwjzNP6BUH,R,False
EGY3OhYvg8,N2,True
GMGoxyaHSG,N2,True
NpuobYN8N9,N2,True
V9yWupho3u,N2,True
JQFJT2kR9G,R,False
hwDc4KOSWh,R,False
LXY3q4SzI2,N2,False
vZIcJg0s09,N2,False
nBoaHTikTI,N2,False
5vjnjVpxMB,N2,False
SoiBOntoWX,R,False
k5FWjvUcHw,N2,False
rZPI3I5y5e,N2,False
tX3HcMiTap,N2,False
Jhxx7ubZ0V,N2,False
uInEmm5RbN,N2,False
SljCVHiWwB,N2,False
cWcCyMMySF,N2,True
9DpKcwGQ6N,N2,True
DSbmazJWq4,W,False
jJRwjtaxWM,W,False
vrPhcxVysN,R,True
GYFvVR3inE,R,True
QeDNmH5PgR,R,False
YWbjaquCek,R,True
L4RM9UDnEk,R,False
fbr6AbYRbF,R,False
0yl0MSXhWy,R,False
P1Lw6OsHGV,N2,True
ljD7uAy4Z6,N2,True
z9IPXgAG9y,N2,False
E1dlJL7kA7,N2,False
HQ8x4k8Em5,N2,True
msaMlL9LKG,N2,False
c0w9WVcTvq,N2,False
uUHEG9isZU,N2,False
tga5mVgyPg,N2,False
0InWHwtZaK,W,True
oRQckDHybI,N1,False
fYSBEqMRWk,N1,False
U2CnuTTSvN,N3,False
djl4j2AqLh,N3,True
fBKb9D8njS,N3,True
QmLLHkk61A,N3,True
vWUiYwPS0u,N3,False
BZgCQ2Bqz0,N3,False
Umje4AipE5,N2,True
B5Ltt8pGwK,N2,False
ds4x3qOidE,N3,False
kIu9kE1zrD,N3,False
oxNupZnzxP,N3,False
1VQRFxTpnL,N3,False
EVqip4EUPg,N3,True
HBlP83y8yz,N2,False
TNHMoQj8lJ,N2,False
mGrYqmgT3N,N2,False
GVGIiHKQDo,N2,True
zO4Hf8Uxy4,R,False
idSo8wbQBR,N2,False
MJz971zIuA,N2,False
FRT0PQHd8M,N2,True
k3I9M7OcDu,N3,False
pSg4TxIdEz,N3,True
